2.063334 4.756049 "Leroueil-et-al" 1983 "Champlain-Sea"
2.291317 4.274526 "Leroueil-et-al" 1983 "Champlain-Sea"
2.288831 4.06456 "Leroueil-et-al" 1983 "Champlain-Sea"
2.321359 3.922658 "Leroueil-et-al" 1983 "Champlain-Sea"
2.376473 3.953453 "Leroueil-et-al" 1983 "Champlain-Sea"
2.434143 3.959752 "Leroueil-et-al" 1983 "Champlain-Sea"
2.434143 4.206637 "Leroueil-et-al" 1983 "Champlain-Sea"
2.331373 4.595425 "Leroueil-et-al" 1983 "Champlain-Sea"
2.454172 4.663314 "Leroueil-et-al" 1983 "Champlain-Sea"
2.424129 4.792968 "Leroueil-et-al" 1983 "Champlain-Sea"
2.569442 4.299197 "Leroueil-et-al" 1983 "Champlain-Sea"
2.381516 3.404216 "Leroueil-et-al" 1983 "Champlain-Sea"
2.446643 3.305356 "Leroueil-et-al" 1983 "Champlain-Sea"
2.566885 3.416464 "Leroueil-et-al" 1983 "Champlain-Sea"
2.571927 3.601759 "Leroueil-et-al" 1983 "Champlain-Sea"
2.529314 2.965911 "Leroueil-et-al" 1983 "Champlain-Sea"
2.554385 2.87335 "Leroueil-et-al" 1983 "Champlain-Sea"
2.446643 2.799162 "Leroueil-et-al" 1983 "Champlain-Sea"
2.414044 2.675807 "Leroueil-et-al" 1983 "Champlain-Sea"
2.411558 2.509059 "Leroueil-et-al" 1983 "Champlain-Sea"
2.338902 2.595495 "Leroueil-et-al" 1983 "Champlain-Sea"
2.253746 2.583247 "Leroueil-et-al" 1983 "Champlain-Sea"
2.353959 2.645012 "Leroueil-et-al" 1983 "Champlain-Sea"
2.351473 2.694354 "Leroueil-et-al" 1983 "Champlain-Sea"
2.326402 2.848679 "Leroueil-et-al" 1983 "Champlain-Sea"
2.373987 2.928817 "Leroueil-et-al" 1983 "Champlain-Sea"
2.34643 2.959787 "Leroueil-et-al" 1983 "Champlain-Sea"
2.421572 2.996706 "Leroueil-et-al" 1983 "Champlain-Sea"
2.298845 3.225219 "Leroueil-et-al" 1983 "Champlain-Sea"
2.243731 3.206672 "Leroueil-et-al" 1983 "Champlain-Sea"
2.228675 3.138783 "Leroueil-et-al" 1983 "Champlain-Sea"
2.203604 2.984458 "Leroueil-et-al" 1983 "Champlain-Sea"
2.236203 2.922693 "Leroueil-et-al" 1983 "Champlain-Sea"
2.293802 2.904146 "Leroueil-et-al" 1983 "Champlain-Sea"
2.075834 2.626465 "Leroueil-et-al" 1983 "Champlain-Sea"
0.77265 0.240221 "Tan-et-al" 2004 "klang-clay"
0.816571 0.378872 "Tan-et-al" 2004 "klang-clay"
0.871498 0.365438 "Tan-et-al" 2004 "klang-clay"
0.89351 0.311828 "Tan-et-al" 2004 "klang-clay"
0.992461 0.325135 "Tan-et-al" 2004 "klang-clay"
1.168248 0.369874 "Tan-et-al" 2004 "klang-clay"
1.186522 0.410176 "Tan-et-al" 2004 "klang-clay"
1.373315 0.629178 "Tan-et-al" 2004 "klang-clay"
1.46126 0.508524 "Tan-et-al" 2004 "klang-clay"
1.552839 0.696222 "Tan-et-al" 2004 "klang-clay"
1.659059 0.848307 "Tan-et-al" 2004 "klang-clay"
1.574852 1.013699 "Tan-et-al" 2004 "klang-clay"
1.629778 1.098613 "Tan-et-al" 2004 "klang-clay"
1.688339 1.022698 "Tan-et-al" 2004 "klang-clay"
1.798297 0.910915 "Tan-et-al" 2004 "klang-clay"
1.827577 0.776701 "Tan-et-al" 2004 "klang-clay"
1.761644 0.481656 "Tan-et-al" 2004 "klang-clay"
2.201163 0.606872 "Tan-et-al" 2004 "klang-clay"
2.171882 0.790135 "Tan-et-al" 2004 "klang-clay"
2.113321 0.995829 "Tan-et-al" 2004 "klang-clay"
1.955809 0.897481 "Tan-et-al" 2004 "klang-clay"
1.889876 1.13448 "Tan-et-al" 2004 "klang-clay"
2.021742 1.295437 "Tan-et-al" 2004 "klang-clay"
1.99973 1.492133 "Tan-et-al" 2004 "klang-clay"
2.193894 1.657525 "Tan-et-al" 2004 "klang-clay"
2.245187 1.796176 "Tan-et-al" 2004 "klang-clay"
2.219541 1.425089 "Tan-et-al" 2004 "klang-clay"
2.318388 1.45183 "Tan-et-al" 2004 "klang-clay"
2.336766 1.519001 "Tan-et-al" 2004 "klang-clay"
2.263461 0.884047 "Tan-et-al" 2004 "klang-clay"
2.267095 0.982395 "Tan-et-al" 2004 "klang-clay"
2.289108 1.161222 "Tan-et-al" 2004 "klang-clay"
2.322022 1.15235 "Tan-et-al" 2004 "klang-clay"
2.369681 1.071872 "Tan-et-al" 2004 "klang-clay"
2.358675 0.960089 "Tan-et-al" 2004 "klang-clay"
2.472266 0.825875 "Tan-et-al" 2004 "klang-clay"
2.468632 1.009264 "Tan-et-al" 2004 "klang-clay"
2.578486 0.964525 "Tan-et-al" 2004 "klang-clay"
2.552839 1.161222 "Tan-et-al" 2004 "klang-clay"
2.538199 1.255134 "Tan-et-al" 2004 "klang-clay"
2.560211 1.25957 "Tan-et-al" 2004 "klang-clay"
2.618772 1.326741 "Tan-et-al" 2004 "klang-clay"
2.684705 1.308871 "Tan-et-al" 2004 "klang-clay"
2.783553 1.290874 "Tan-et-al" 2004 "klang-clay"
2.589492 1.496569 "Tan-et-al" 2004 "klang-clay"
2.688339 1.572611 "Tan-et-al" 2004 "klang-clay"
2.820205 1.764872 "Tan-et-al" 2004 "klang-clay"
2.706717 1.867656 "Tan-et-al" 2004 "klang-clay"
2.75801 1.89896 "Tan-et-al" 2004 "klang-clay"
2.710352 2.144957 "Tan-et-al" 2004 "klang-clay"
2.955809 1.89896 "Tan-et-al" 2004 "klang-clay"
2.981455 1.970566 "Tan-et-al" 2004 "klang-clay"
3.025376 2.144957 "Tan-et-al" 2004 "klang-clay"
3.131595 2.408697 "Tan-et-al" 2004 "klang-clay"
3.127961 2.059916 "Tan-et-al" 2004 "klang-clay"
3.637047 2.042046 "Tan-et-al" 2004 "klang-clay"
3.70298 1.975002 "Tan-et-al" 2004 "klang-clay"
3.779919 1.930264 "Tan-et-al" 2004 "klang-clay"
3.860492 2.431003 "Tan-et-al" 2004 "klang-clay"
3.501547 1.568175 "Tan-et-al" 2004 "klang-clay"
3.062028 1.679958 "Tan-et-al" 2004 "klang-clay"
3.076669 1.612787 "Tan-et-al" 2004 "klang-clay"
3.127961 1.411655 "Tan-et-al" 2004 "klang-clay"
3.138864 1.143352 "Tan-et-al" 2004 "klang-clay"
2.944803 1.156786 "Tan-et-al" 2004 "klang-clay"
3.040016 1.009264 "Tan-et-al" 2004 "klang-clay"
2.867864 1.358045 "Tan-et-al" 2004 "klang-clay"
2.842217 1.411655 "Tan-et-al" 2004 "klang-clay"
